"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.540238068E1,-9.375000000E-2,1.545000076E1,-3.530625153E1,3.853884676E1
5.542237985E1,-4.125000238E-1,1.516875076E1,-3.581250000E1,3.889468231E1
5.544237354E1,-3.187500238E-1,1.509375095E1,-3.551250076E1,3.858834837E1
5.546237645E1,-3.750000000E-1,1.548750019E1,-3.541875076E1,3.865864965E1
5.548237452E1,-7.125000358E-1,1.503750038E1,-3.560625076E1,3.865797676E1
5.550236931E1,-4.125000238E-1,1.526250076E1,-3.571875000E1,3.884511793E1
5.552237344E1,-9.375000000E-2,1.537500095E1,-3.562500000E1,3.880128952E1
5.554237305E1,-3.937500119E-1,1.524375057E1,-3.540000153E1,3.854461154E1
5.556236847E1,-3.750000000E-1,1.543125057E1,-3.571875000E1,3.891135080E1
5.558237227E1,-7.875000238E-1,1.518750095E1,-3.538125229E1,3.851121077E1
5.560237128E1,-1.125000045E-1,1.520625019E1,-3.541875076E1,3.854517618E1
5.562237792E1,-2.062500119E-1,1.535625076E1,-3.541875076E1,3.860498520E1
5.564237885E1,-3.375000060E-1,1.501875019E1,-3.571875000E1,3.874926922E1
5.566237519E1,-2.250000089E-1,1.520625019E1,-3.562500000E1,3.873527197E1
5.568237960E1,-5.812500119E-1,1.530000019E1,-3.508125305E1,3.827691436E1
5.570237904E1,-4.875000119E-1,1.531875038E1,-3.583125305E1,3.897153403E1
5.572237447E1,-6.000000238E-1,1.522500038E1,-3.540000153E1,3.853985917E1
5.574237790E1,-3.937500119E-1,1.533750057E1,-3.560625076E1,3.877111110E1
5.576237653E1,-2.250000089E-1,1.518750095E1,-3.530625153E1,3.843490870E1
5.578237134E1,-4.875000119E-1,1.531875038E1,-3.551250076E1,3.867866957E1
5.580237454E1,-2.250000089E-1,1.518750095E1,-3.498750305E1,3.814231482E1
5.582237315E1,-3.187500238E-1,1.518750095E1,-3.560625076E1,3.871132754E1
5.584237936E1,-4.125000238E-1,1.516875076E1,-3.540000153E1,3.851520822E1
5.586238000E1,-2.625000179E-1,1.567500019E1,-3.562500000E1,3.892191108E1
5.588237637E1,-3.937500119E-1,1.533750057E1,-3.571875000E1,3.887445259E1
5.590238065E1,-1.875000000E-1,1.552500057E1,-3.553125000E1,3.877538556E1
5.592237986E1,-3.000000119E-1,1.528125095E1,-3.592500305E1,3.904116385E1
5.594237515E1,-6.937500238E-1,1.520625019E1,-3.517500305E1,3.832743370E1
5.596237759E1,-3.000000119E-1,1.526250076E1,-3.510000229E1,3.827589438E1
5.598237557E1,-9.375000000E-2,1.545000076E1,-3.521250153E1,3.845297877E1
5.600237020E1,-5.062500238E-1,1.524375057E1,-3.560625076E1,3.873542712E1
5.602237301E1,-4.875000119E-1,1.531875038E1,-3.560625076E1,3.876476316E1
5.604237241E1,-2.437500060E-1,1.503750038E1,-3.583125305E1,3.885954872E1
5.606236810E1,-4.312500060E-1,1.509375095E1,-3.560625076E1,3.867573384E1
5.608237186E1,-3.000000119E-1,1.526250076E1,-3.530625153E1,3.846511831E1
5.610237097E1,-3.750000000E-1,1.548750019E1,-3.530625153E1,3.855560509E1
5.612237747E1,-2.812500000E-1,1.543125057E1,-3.541875076E1,3.863535300E1
5.614237834E1,-5.250000358E-1,1.507500076E1,-3.581250000E1,3.885957320E1
5.616237496E1,-6.000000238E-1,1.513125038E1,-3.549375153E1,3.858913235E1
5.618237937E1,-3.750000000E-1,1.548750019E1,-3.510000229E1,3.836682744E1
5.620237869E1,-3.000000119E-1,1.526250076E1,-3.551250076E1,3.865451642E1
5.622237402E1,-2.062500119E-1,1.535625076E1,-3.530625153E1,3.850179701E1
5.624237760E1,-2.250000089E-1,1.520625019E1,-3.551250076E1,3.863183118E1
5.626237633E1,-1.875000000E-1,1.552500057E1,-3.553125000E1,3.877538556E1
5.628237116E1,-3.937500119E-1,1.533750057E1,-3.560625076E1,3.877111110E1
5.630237464E1,-4.875000119E-1,1.531875038E1,-3.519375229E1,3.838622109E1
5.632237325E1,-2.062500119E-1,1.537500095E1,-3.562500000E1,3.880172443E1
5.634237948E1,-4.875000119E-1,1.541250038E1,-3.560625076E1,3.880190611E1
5.636238013E1,-1.125000045E-1,1.520625019E1,-3.541875076E1,3.854517618E1
5.638237662E1,-3.187500238E-1,1.509375095E1,-3.540000153E1,3.848484153E1
5.640238083E1,-4.312500060E-1,1.500000095E1,-3.528750229E1,3.834571453E1
5.642238006E1,-6.000000238E-1,1.513125038E1,-3.528750229E1,3.839951244E1
5.644237533E1,-4.875000119E-1,1.541250038E1,-3.560625076E1,3.880190611E1
5.646237894E1,-2.250000089E-1,1.509375095E1,-3.478125000E1,3.791579215E1
5.648237640E1,-5.625000000E-1,1.554375076E1,-3.519375229E1,3.847758821E1
5.650237060E1,-1.687500030E-1,1.560000038E1,-3.530625153E1,3.859948038E1
5.652237326E1,-5.062500238E-1,1.524375057E1,-3.560625076E1,3.873542712E1
5.654237176E1,-4.125000238E-1,1.516875076E1,-3.551250076E1,3.861863367E1
5.656237883E1,-1.875000000E-1,1.543125057E1,-3.489375305E1,3.815406469E1
5.658238027E1,-3.937500119E-1,1.531875038E1,-3.498750305E1,3.819613229E1
5.660237707E1,-6.187500358E-1,1.503750038E1,-3.508125305E1,3.817333605E1
5.662238173E1,-4.125000238E-1,1.516875076E1,-3.540000153E1,3.851520822E1
5.664238123E1,-4.125000238E-1,1.515000057E1,-3.498750305E1,3.812896594E1
5.666237669E1,-5.062500238E-1,1.515000057E1,-3.540000153E1,3.850894590E1
5.668238027E1,-3.187500238E-1,1.511250019E1,-3.571875000E1,3.878554325E1
5.670237912E1,-1.500000060E-1,1.505625057E1,-3.571875000E1,3.876264030E1
5.672237409E1,-3.937500119E-1,1.533750057E1,-3.540000153E1,3.858178419E1
5.674237745E1,-6.000000238E-1,1.522500038E1,-3.592500305E1,3.902264062E1
5.676237609E1,-5.812500119E-1,1.530000019E1,-3.540000153E1,3.856926193E1
5.678237087E1,-3.000000119E-1,1.535625076E1,-3.571875000E1,3.888101772E1
5.680237400E1,-2.062500119E-1,1.528125095E1,-3.551250076E1,3.866130986E1
5.682237266E1,-9.375000000E-2,1.539375019E1,-3.594375229E1,3.910153018E1
5.684237907E1,-5.062500238E-1,1.515000057E1,-3.540000153E1,3.850894590E1
5.686237985E1,-4.125000238E-1,1.516875076E1,-3.519375229E1,3.832572708E1
5.688237623E1,-3.000000119E-1,1.526250076E1,-3.540000153E1,3.855118724E1
5.690238060E1,-6.000000238E-1,1.522500038E1,-3.549375153E1,3.862598910E1
5.692237990E1,-1.312500089E-1,1.513125038E1,-3.551250076E1,3.860193875E1
5.694237528E1,-2.250000089E-1,1.511250019E1,-3.530625153E1,3.840533405E1
5.696237881E1,-3.937500119E-1,1.531875038E1,-3.487500000E1,3.809310669E1
5.698237747E1,-3.375000060E-1,1.501875019E1,-3.540000153E1,3.845564811E1
5.700237125E1,-2.437500060E-1,1.505625057E1,-3.603750229E1,3.905703095E1
5.702237374E1,-2.812500000E-1,1.552500057E1,-3.615000153E1,3.934370794E1
5.704237170E1,-3.937500119E-1,1.524375057E1,-3.519375229E1,3.835527566E1
5.706237773E1,-1.125000045E-1,1.530000019E1,-3.573750305E1,3.887507925E1
5.708237930E1,-3.187500238E-1,1.518750095E1,-3.571875000E1,3.881482820E1
5.710237631E1,-9.375000000E-2,1.537500095E1,-3.541875076E1,3.861201042E1
5.712238115E1,-4.125000238E-1,1.516875076E1,-3.519375229E1,3.832572708E1
5.714238094E1,-5.062500238E-1,1.515000057E1,-3.540000153E1,3.850894590E1
5.716237630E1,-7.875000238E-1,1.526250076E1,-3.528750229E1,3.845480339E1
5.718237991E1,-5.062500238E-1,1.524375057E1,-3.551250076E1,3.864926818E1
5.720237877E1,-3.187500238E-1,1.518750095E1,-3.530625153E1,3.843557185E1
5.722237372E1,-9.375000000E-2,1.545000076E1,-3.521250153E1,3.845297877E1
5.724237709E1,-3.000000119E-1,1.526250076E1,-3.562500000E1,3.875789667E1
5.726237583E1,-4.125000238E-1,1.516875076E1,-3.551250076E1,3.861863367E1
5.728237066E1,-4.875000119E-1,1.531875038E1,-3.530625153E1,3.848939031E1
5.730237403E1,-3.937500119E-1,1.533750057E1,-3.540000153E1,3.858178419E1
5.732237271E1,-1.687500030E-1,1.552500057E1,-3.521250153E1,3.848342998E1
5.734237899E1,-4.875000119E-1,1.539375019E1,-3.519375229E1,3.841621274E1
5.736237993E1,-3.937500119E-1,1.524375057E1,-3.540000153E1,3.854461154E1
5.738237633E1,-3.000000119E-1,1.526250076E1,-3.562500000E1,3.875789667E1
5.740238072E1,7.500000298E-2,1.533750057E1,-3.562500000E1,3.878640450E1
5.742238001E1,-3.000000119E-1,1.526250076E1,-3.519375229E1,3.836188381E1
5.744237526E1,-3.000000119E-1,1.526250076E1,-3.540000153E1,3.855118724E1
5.746237878E1,-4.125000238E-1,1.526250076E1,-3.571875000E1,3.884511793E1
5.748237746E1,-3.937500119E-1,1.533750057E1,-3.530625153E1,3.849578366E1
5.750237232E1,-2.812500000E-1,1.543125057E1,-3.541875076E1,3.863535300E1
5.752237462E1,-2.437500060E-1,1.494375038E1,-3.508125305E1,3.813226200E1
5.754237224E1,-1.312500089E-1,1.513125038E1,-3.551250076E1,3.860193875E1
5.756237775E1,-5.062500238E-1,1.522500038E1,-3.540000153E1,3.853851364E1
5.758237846E1,-3.375000060E-1,1.501875019E1,-3.571875000E1,3.874926922E1
5.760237555E1,-3.000000119E-1,1.528125095E1,-3.571875000E1,3.885145727E1
5.762238048E1,-3.750000149E-2,1.515000057E1,-3.562500000E1,3.871258902E1
5.764238040E1,-3.000000119E-1,1.526250076E1,-3.540000153E1,3.855118724E1
5.766237611E1,-5.062500238E-1,1.522500038E1,-3.528750229E1,3.843520188E1
5.768237999E1,-3.937500119E-1,1.533750057E1,-3.551250076E1,3.868503164E1
5.770237898E1,-2.812500000E-1,1.550625038E1,-3.551250076E1,3.875126595E1
5.772237417E1,-5.062500238E-1,1.524375057E1,-3.560625076E1,3.873542712E1
5.774237733E1,-3.187500238E-1,1.518750095E1,-3.540000153E1,3.852170680E1
5.776237591E1,-2.250000089E-1,1.520625019E1,-3.551250076E1,3.863183118E1
5.778237071E1,-3.375000060E-1,1.501875019E1,-3.571875000E1,3.874926922E1
5.780237405E1,-2.250000089E-1,1.513125038E1,-3.571875000E1,3.879219592E1
5.782237286E1,-2.250000089E-1,1.511250019E1,-3.530625153E1,3.840533405E1
5.784237913E1,-2.812500000E-1,1.543125057E1,-3.519375229E1,3.842919198E1
5.786237995E1,-4.125000238E-1,1.516875076E1,-3.571875000E1,3.880837870E1
5.788237634E1,-2.812500000E-1,1.543125057E1,-3.551250076E1,3.872131592E1
5.790238061E1,-5.062500238E-1,1.516875076E1,-3.581250000E1,3.889578955E1
5.792237989E1,-6.937500238E-1,1.520625019E1,-3.549375153E1,3.862017260E1
5.794237503E1,-2.250000089E-1,1.511250019E1,-3.530625153E1,3.840533405E1
5.796237852E1,-3.000000119E-1,1.526250076E1,-3.551250076E1,3.865451642E1
5.798237719E1,-5.437500477E-1,1.490625095E1,-3.570000076E1,3.869085210E1
5.800237214E1,-2.812500000E-1,1.550625038E1,-3.541875076E1,3.866536962E1
5.802237374E1,-3.000000119E-1,1.535625076E1,-3.562500000E1,3.879491027E1
5.804237162E1,-2.062500119E-1,1.528125095E1,-3.530625153E1,3.847194519E1
5.806237743E1,-5.062500238E-1,1.515000057E1,-3.519375229E1,3.831943380E1
5.808237781E1,-3.937500119E-1,1.533750057E1,-3.560625076E1,3.877111110E1
5.810237441E1,-3.187500238E-1,1.518750095E1,-3.551250076E1,3.862511485E1
5.812237976E1,-5.812500119E-1,1.530000019E1,-3.519375229E1,3.838004765E1
5.814238005E1,-4.312500060E-1,1.509375095E1,-3.560625076E1,3.867573384E1
5.816237598E1,-3.937500119E-1,1.533750057E1,-3.540000153E1,3.858178419E1
5.818237990E1,-3.187500238E-1,1.518750095E1,-3.530625153E1,3.843557185E1
5.820237885E1,-3.187500238E-1,1.518750095E1,-3.540000153E1,3.852170680E1
5.822237390E1,-4.312500060E-1,1.509375095E1,-3.560625076E1,3.867573384E1
5.824237722E1,-3.187500238E-1,1.518750095E1,-3.540000153E1,3.852170680E1
5.826237582E1,-4.312500060E-1,1.509375095E1,-3.581250000E1,3.886569761E1
5.828237076E1,-5.062500238E-1,1.524375057E1,-3.581250000E1,3.892509957E1
5.830237404E1,-1.125000045E-1,1.520625019E1,-3.530625153E1,3.844182745E1
5.832237285E1,-5.062500238E-1,1.524375057E1,-3.560625076E1,3.873542712E1
5.834237917E1,-1.125000045E-1,1.528125095E1,-3.521250153E1,3.838553830E1
5.836237997E1,-3.000000119E-1,1.535625076E1,-3.562500000E1,3.879491027E1
5.838237639E1,-4.312500060E-1,1.509375095E1,-3.571875000E1,3.877932949E1
5.840238077E1,-1.312500089E-1,1.522500038E1,-3.603750229E1,3.912185367E1
5.842237990E1,-4.875000119E-1,1.531875038E1,-3.519375229E1,3.838622109E1
5.844237516E1,-3.375000060E-1,1.501875019E1,-3.540000153E1,3.845564811E1
5.846237881E1,-6.000000238E-1,1.513125038E1,-3.540000153E1,3.850291997E1
5.848237753E1,-1.875000000E-1,1.554375076E1,-3.594375229E1,3.916116281E1
5.850237243E1,-3.937500119E-1,1.526250076E1,-3.560625076E1,3.874150309E1
5.852237576E1,-2.625000179E-1,1.558125019E1,-3.521250153E1,3.850668160E1
5.854237266E1,-2.812500000E-1,1.550625038E1,-3.551250076E1,3.875126595E1
5.856237792E1,-3.000000119E-1,1.535625076E1,-3.551250076E1,3.869162891E1
5.858237807E1,-5.812500119E-1,1.530000019E1,-3.549375153E1,3.865532634E1
5.860237427E1,-1.125000045E-1,1.530000019E1,-3.573750305E1,3.887507925E1
5.862237835E1,-3.937500119E-1,1.522500038E1,-3.478125000E1,3.796960662E1
5.864237863E1,-2.062500119E-1,1.528125095E1,-3.519375229E1,3.836872906E1
5.866237465E1,-2.250000089E-1,1.518750095E1,-3.519375229E1,3.833159285E1
5.868237881E1,-5.062500238E-1,1.515000057E1,-3.549375153E1,3.859514482E1
5.870237799E1,-6.187500358E-1,1.505625057E1,-3.540000153E1,3.847380461E1
5.872237340E1,-3.000000119E-1,1.535625076E1,-3.551250076E1,3.869162891E1
5.874237712E1,-4.125000238E-1,1.516875076E1,-3.519375229E1,3.832572708E1
5.876237581E1,-6.937500238E-1,1.520625019E1,-3.549375153E1,3.862017260E1
5.878237087E1,-1.687500030E-1,1.560000038E1,-3.500625229E1,3.832526827E1
5.880237429E1,-1.500000060E-1,1.498125076E1,-3.571875000E1,3.873357040E1
5.882237312E1,-3.187500238E-1,1.518750095E1,-3.551250076E1,3.862511485E1
5.884237928E1,-3.937500119E-1,1.524375057E1,-3.519375229E1,3.835527566E1
5.886238019E1,-2.812500000E-1,1.543125057E1,-3.562500000E1,3.882451829E1
5.888237663E1,-2.812500000E-1,1.541250038E1,-3.510000229E1,3.833581133E1
5.890238091E1,-3.187500238E-1,1.516875076E1,-3.519375229E1,3.832483270E1
5.892238011E1,-3.187500238E-1,1.518750095E1,-3.551250076E1,3.862511485E1
5.894237530E1,-3.937500119E-1,1.533750057E1,-3.560625076E1,3.877111110E1
5.896237900E1,-1.875000000E-1,1.545000076E1,-3.541875076E1,3.864227718E1
5.898237739E1,-3.750000000E-1,1.541250038E1,-3.540000153E1,3.861147370E1
5.900237228E1,-5.062500238E-1,1.515000057E1,-3.496875000E1,3.811288867E1
5.902237569E1,-2.437500060E-1,1.503750038E1,-3.530625153E1,3.837599808E1
5.904237430E1,-3.000000119E-1,1.533750057E1,-3.530625153E1,3.849493890E1
5.906236748E1,-3.000000119E-1,1.528125095E1,-3.592500305E1,3.904116385E1
5.908237000E1,-3.187500238E-1,1.509375095E1,-3.530625153E1,3.839862388E1
5.910236824E1,-3.750000149E-2,1.505625057E1,-3.530625153E1,3.838259351E1
5.912237440E1,-5.812500119E-1,1.539375019E1,-3.571875000E1,3.889902953E1
5.914237521E1,-3.937500119E-1,1.533750057E1,-3.530625153E1,3.849578366E1
5.916237268E1,-3.937500119E-1,1.524375057E1,-3.519375229E1,3.835527566E1
5.918237783E1,-3.000000119E-1,1.524375057E1,-3.498750305E1,3.816526302E1
5.920237789E1,-2.812500000E-1,1.543125057E1,-3.551250076E1,3.872131592E1
5.922237361E1,-4.312500060E-1,1.500000095E1,-3.549375153E1,3.853559916E1
5.924237736E1,-3.937500119E-1,1.531875038E1,-3.519375229E1,3.838514495E1
5.926237641E1,-5.062500238E-1,1.515000057E1,-3.528750229E1,3.840555460E1
5.928237156E1,-3.187500238E-1,1.516875076E1,-3.508125305E1,3.822155043E1
5.930237501E1,-5.062500238E-1,1.522500038E1,-3.540000153E1,3.853851364E1
5.932237364E1,-5.250000358E-1,1.500000095E1,-3.560625076E1,3.864040304E1
5.934237961E1,-3.187500238E-1,1.518750095E1,-3.571875000E1,3.881482820E1
5.936238022E1,-3.937500119E-1,1.524375057E1,-3.540000153E1,3.854461154E1
5.938237667E1,-3.187500238E-1,1.509375095E1,-3.530625153E1,3.839862388E1
5.940238088E1,-4.125000238E-1,1.516875076E1,-3.519375229E1,3.832572708E1
5.942238012E1,-1.687500030E-1,1.552500057E1,-3.510000229E1,3.838051954E1
5.944237545E1,-3.187500238E-1,1.509375095E1,-3.551250076E1,3.858834837E1
5.946237891E1,-3.937500119E-1,1.526250076E1,-3.560625076E1,3.874150309E1
5.948237756E1,-3.937500119E-1,1.524375057E1,-3.519375229E1,3.835527566E1
5.950237238E1,-3.937500119E-1,1.524375057E1,-3.551250076E1,3.864795830E1
5.952237561E1,-4.312500060E-1,1.507500076E1,-3.540000153E1,3.847858798E1
5.954237435E1,-3.000000119E-1,1.535625076E1,-3.571875000E1,3.888101772E1
5.956236926E1,-3.562500179E-1,1.486875057E1,-3.592500305E1,3.888203315E1
5.958237085E1,-3.937500119E-1,1.526250076E1,-3.560625076E1,3.874150309E1
5.960236873E1,-2.250000089E-1,1.511250019E1,-3.540000153E1,3.849153667E1
5.962237460E1,-9.375000000E-2,1.545000076E1,-3.500625229E1,3.826420013E1
5.964237536E1,-6.187500358E-1,1.505625057E1,-3.560625076E1,3.866366028E1
5.966237171E1,-3.187500238E-1,1.518750095E1,-3.530625153E1,3.843557185E1
5.968237704E1,-1.875000000E-1,1.552500057E1,-3.562500000E1,3.886131012E1
5.970237720E1,-6.187500358E-1,1.505625057E1,-3.517500305E1,3.826688350E1
5.972237312E1,-3.187500238E-1,1.509375095E1,-3.540000153E1,3.848484153E1
5.974237704E1,-2.437500060E-1,1.503750038E1,-3.551250076E1,3.856583387E1
5.976237614E1,-1.125000045E-1,1.520625019E1,-3.530625153E1,3.844182745E1
5.978237138E1,-1.500000060E-1,1.505625057E1,-3.571875000E1,3.876264030E1
5.980237474E1,-2.250000089E-1,1.520625019E1,-3.551250076E1,3.863183118E1
5.982237355E1,-4.875000119E-1,1.531875038E1,-3.540000153E1,3.857540509E1
5.984236852E1,-1.875000000E-1,1.545000076E1,-3.541875076E1,3.864227718E1
5.986237177E1,-4.500000179E-1,1.573125076E1,-3.562500000E1,3.894631402E1
5.988237044E1,-6.750000119E-1,1.537500095E1,-3.528750229E1,3.849745572E1
5.990237649E1,-4.875000119E-1,1.539375019E1,-3.551250076E1,3.870843463E1
5.992237742E1,-9.375000000E-2,1.537500095E1,-3.562500000E1,3.880128952E1
5.994237388E1,-6.000000238E-1,1.522500038E1,-3.571875000E1,3.883284355E1
5.996237828E1,-3.750000000E-1,1.543125057E1,-3.571875000E1,3.891135080E1
5.998237766E1,-3.937500119E-1,1.531875038E1,-3.519375229E1,3.838514495E1
6.000237287E1,-6.375000477E-1,1.488750076E1,-3.517500305E1,3.820111157E1
6.002237637E1,-2.062500119E-1,1.528125095E1,-3.562500000E1,3.876467199E1
6.004237520E1,-3.000000119E-1,1.526250076E1,-3.540000153E1,3.855118724E1
6.006236995E1,-6.750000119E-1,1.528125095E1,-3.549375153E1,3.864943277E1
6.008237314E1,-6.000000238E-1,1.522500038E1,-3.549375153E1,3.862598910E1
6.010237008E1,-1.125000045E-1,1.530000019E1,-3.573750305E1,3.887507925E1
6.012237563E1,-3.000000119E-1,1.526250076E1,-3.551250076E1,3.865451642E1
6.014237600E1,-2.437500060E-1,1.503750038E1,-3.560625076E1,3.865217879E1
6.016237213E1,-5.062500238E-1,1.515000057E1,-3.508125305E1,3.821613693E1
6.018237656E1,-2.812500000E-1,1.541250038E1,-3.510000229E1,3.833581133E1
6.020237685E1,-3.000000119E-1,1.535625076E1,-3.540000153E1,3.858839911E1
6.022237290E1,-4.125000238E-1,1.516875076E1,-3.551250076E1,3.861863367E1
6.024237682E1,-2.812500000E-1,1.543125057E1,-3.551250076E1,3.872131592E1
6.026237583E1,-3.750000000E-1,1.548750019E1,-3.510000229E1,3.836682744E1
6.028237101E1,0.000000000E0,1.546875095E1,-3.553125000E1,3.875244486E1
6.030237465E1,-1.125000045E-1,1.530000019E1,-3.551250076E1,3.866833811E1
6.032237359E1,-3.187500238E-1,1.509375095E1,-3.551250076E1,3.858834837E1
6.034236859E1,-1.875000000E-1,1.545000076E1,-3.530625153E1,3.853918884E1
6.036237194E1,-4.312500060E-1,1.509375095E1,-3.613125229E1,3.915960529E1
6.038237056E1,-2.250000089E-1,1.518750095E1,-3.530625153E1,3.843490870E1
6.040237670E1,-1.500000060E-1,1.496250057E1,-3.508125305E1,3.813913002E1
6.042237741E1,-4.875000119E-1,1.531875038E1,-3.551250076E1,3.867866957E1
6.044237372E1,-1.875000075E-2,1.524375057E1,-3.573750305E1,3.885281724E1
6.046237815E1,-1.312500089E-1,1.513125038E1,-3.562500000E1,3.870545943E1
6.048237753E1,-9.375000000E-2,1.545000076E1,-3.521250153E1,3.845297877E1
6.050237281E1,0.000000000E0,1.546875095E1,-3.541875076E1,3.864932291E1
6.052237628E1,-1.312500089E-1,1.513125038E1,-3.530625153E1,3.841228139E1
6.054237511E1,-4.875000119E-1,1.531875038E1,-3.571875000E1,3.886812153E1
6.056236996E1,-5.062500238E-1,1.522500038E1,-3.540000153E1,3.853851364E1
6.058237318E1,-4.125000238E-1,1.516875076E1,-3.551250076E1,3.861863367E1
6.060237171E1,-4.125000238E-1,1.526250076E1,-3.571875000E1,3.884511793E1
6.062237672E1,-3.187500238E-1,1.516875076E1,-3.508125305E1,3.822155043E1
6.064237679E1,-2.062500119E-1,1.526250076E1,-3.466875076E1,3.788018939E1
6.066237275E1,-2.250000089E-1,1.520625019E1,-3.551250076E1,3.863183118E1
6.068237686E1,-1.312500089E-1,1.522500038E1,-3.562500000E1,3.874220552E1
6.070237552E1,-6.937500238E-1,1.520625019E1,-3.570000076E1,3.880981047E1
6.072237157E1,-3.750000000E-1,1.548750019E1,-3.519375229E1,3.845261353E1
6.074237581E1,-3.000000119E-1,1.526250076E1,-3.540000153E1,3.855118724E1
6.076237493E1,-3.000000119E-1,1.533750057E1,-3.519375229E1,3.839178459E1
6.078237046E1,-4.125000238E-1,1.507500076E1,-3.528750229E1,3.837490876E1
6.080237411E1,-1.312500089E-1,1.513125038E1,-3.562500000E1,3.870545943E1
6.082237295E1,-5.250000358E-1,1.507500076E1,-3.581250000E1,3.885957320E1
6.084237927E1,-1.687500030E-1,1.560000038E1,-3.541875076E1,3.870240812E1
6.086238019E1,-2.250000089E-1,1.520625019E1,-3.562500000E1,3.873527197E1
6.088237668E1,-3.187500238E-1,1.518750095E1,-3.530625153E1,3.843557185E1
6.090238097E1,-2.062500119E-1,1.535625076E1,-3.551250076E1,3.869101559E1
6.092238041E1,-3.187500238E-1,1.516875076E1,-3.487500000E1,3.803233133E1
6.094237550E1,-7.500000298E-2,1.554375076E1,-3.521250153E1,3.849070117E1
6.096237889E1,-4.875000119E-1,1.531875038E1,-3.540000153E1,3.857540509E1
6.098237752E1,-2.062500119E-1,1.528125095E1,-3.562500000E1,3.876467199E1
6.100237233E1,-3.000000119E-1,1.535625076E1,-3.551250076E1,3.869162891E1
6.102237570E1,-9.375000000E-2,1.546875095E1,-3.553125000E1,3.875255826E1
6.104237426E1,-5.250000358E-1,1.498125076E1,-3.549375153E1,3.852946790E1
6.106236920E1,-3.937500119E-1,1.524375057E1,-3.498750305E1,3.816611508E1
6.108237253E1,-2.812500000E-1,1.543125057E1,-3.551250076E1,3.872131592E1
6.110237128E1,-6.000000238E-1,1.522500038E1,-3.540000153E1,3.853985917E1
6.112237767E1,-3.937500119E-1,1.524375057E1,-3.551250076E1,3.864795830E1
6.114237699E1,-3.937500119E-1,1.531875038E1,-3.498750305E1,3.819613229E1
6.116237270E1,-1.125000045E-1,1.520625019E1,-3.510000229E1,3.825248831E1
6.118237657E1,-3.000000119E-1,1.526250076E1,-3.510000229E1,3.827589438E1
6.120237564E1,-9.375000000E-2,1.537500095E1,-3.551250076E1,3.869802519E1
6.122237043E1,-1.687500030E-1,1.560000038E1,-3.530625153E1,3.859948038E1
6.124237491E1,-3.937500119E-1,1.524375057E1,-3.540000153E1,3.854461154E1
6.126237443E1,-3.750000149E-2,1.505625057E1,-3.498750305E1,3.808959776E1
6.128236994E1,-1.125000045E-1,1.530000019E1,-3.573750305E1,3.887507925E1
6.130237378E1,5.625000224E-2,1.516875076E1,-3.583125305E1,3.890980415E1
6.132237295E1,-5.062500238E-1,1.524375057E1,-3.551250076E1,3.864926818E1
6.134236812E1,0.000000000E0,1.546875095E1,-3.553125000E1,3.875244486E1
6.136237158E1,-3.000000119E-1,1.526250076E1,-3.530625153E1,3.846511831E1
6.138237054E1,-2.062500119E-1,1.535625076E1,-3.541875076E1,3.860498520E1
6.140237690E1,-5.062500238E-1,1.515000057E1,-3.519375229E1,3.831943380E1
6.142237773E1,-1.687500030E-1,1.552500057E1,-3.510000229E1,3.838051954E1
6.144237400E1,-5.062500238E-1,1.522500038E1,-3.487500000E1,3.805683317E1
6.146237825E1,-3.000000119E-1,1.526250076E1,-3.530625153E1,3.846511831E1
6.148237758E1,-3.750000000E-1,1.548750019E1,-3.519375229E1,3.845261353E1
6.150237304E1,-2.437500060E-1,1.503750038E1,-3.571875000E1,3.875583741E1
6.152237662E1,-3.000000119E-1,1.533750057E1,-3.530625153E1,3.849493890E1
6.154237537E1,-2.250000089E-1,1.520625019E1,-3.562500000E1,3.873527197E1
6.156237006E1,-3.937500119E-1,1.524375057E1,-3.530625153E1,3.845852789E1
6.158237334E1,-5.250000358E-1,1.507500076E1,-3.540000153E1,3.847975287E1
6.160237196E1,-3.375000060E-1,1.501875019E1,-3.540000153E1,3.845564811E1
6.162237802E1,1.125000045E-1,1.556250095E1,-3.532500076E1,3.860129235E1
6.164237880E1,-2.812500000E-1,1.543125057E1,-3.571875000E1,3.891056023E1
6.166237368E1,-3.375000060E-1,1.494375038E1,-3.549375153E1,3.851280279E1
6.168237728E1,-3.937500119E-1,1.531875038E1,-3.519375229E1,3.838514495E1
6.170237597E1,-4.125000238E-1,1.515000057E1,-3.487500000E1,3.802575836E1
6.172237110E1,-1.125000045E-1,1.530000019E1,-3.530625153E1,3.847900803E1
6.174237540E1,-3.750000000E-1,1.548750019E1,-3.519375229E1,3.845261353E1
6.176237481E1,-2.250000089E-1,1.520625019E1,-3.551250076E1,3.863183118E1
6.178237028E1,-3.937500119E-1,1.524375057E1,-3.551250076E1,3.864795830E1
6.180237407E1,-3.000000119E-1,1.524375057E1,-3.487500000E1,3.806215386E1
6.182237301E1,-1.875000075E-2,1.531875038E1,-3.553125000E1,3.869281834E1
6.184237948E1,-9.375000000E-2,1.537500095E1,-3.541875076E1,3.861201042E1
6.186238035E1,-2.062500119E-1,1.528125095E1,-3.571875000E1,3.885084647E1
