"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
4.626221411E0,-2.250000089E-1,1.462500095E1,-3.412500000E1,3.712757604E1
4.646222361E0,-3.750000000E-1,1.413750076E1,-3.442500305E1,3.721680249E1
4.666218783E0,-4.312500060E-1,1.443750095E1,-3.390000153E1,3.684884685E1
4.686223296E0,-2.625000179E-1,1.440000057E1,-3.453750229E1,3.742015482E1
4.706222691E0,-4.312500060E-1,1.443750095E1,-3.421875000E1,3.714229748E1
4.726217994E0,-1.500000060E-1,1.440000057E1,-3.421875000E1,3.712553526E1
4.746221547E0,-2.250000089E-1,1.455000019E1,-3.433125305E1,3.728790778E1
4.766220285E0,-3.562500179E-1,1.438125038E1,-3.433125305E1,3.722340947E1
4.786213379E0,-1.125000045E-1,1.473750019E1,-3.423750305E1,3.727483311E1
4.806216020E0,-2.437500060E-1,1.456875038E1,-3.485625076E1,3.777917573E1
4.826214166E0,-3.562500179E-1,1.436250019E1,-3.380625153E1,3.673242393E1
4.846220169E0,-4.125000238E-1,1.460625076E1,-3.412500000E1,3.712180414E1
4.866220711E0,-1.500000060E-1,1.440000057E1,-3.401250076E1,3.693552118E1
4.886218131E0,-2.250000089E-1,1.455000019E1,-3.433125305E1,3.728790778E1
4.906223174E0,-1.687500030E-1,1.432500076E1,-3.421875000E1,3.709658980E1
4.926223115E0,-1.500000060E-1,1.447500038E1,-3.423750305E1,3.717196190E1
4.946218796E0,-2.625000179E-1,1.440000057E1,-3.474375153E1,3.761059947E1
4.966222648E0,-1.500000060E-1,1.449375057E1,-3.476250076E1,3.766328139E1
4.986221577E0,-5.625000224E-2,1.449375057E1,-3.412500000E1,3.707543115E1
5.006216599E0,-1.500000060E-1,1.451250076E1,-3.506250000E1,3.794751750E1
5.026220013E0,-2.812500000E-1,1.413750076E1,-3.421875000E1,3.702527354E1
5.046218797E0,-2.625000179E-1,1.430625057E1,-3.453750229E1,3.738417815E1
5.066213551E0,-5.437500477E-1,1.434375095E1,-3.421875000E1,3.710743466E1
5.086217013E0,-1.500000060E-1,1.440000057E1,-3.444375229E1,3.733302276E1
5.106215775E0,-3.562500179E-1,1.428750038E1,-3.433125305E1,3.718728973E1
5.126222014E0,-1.500000060E-1,1.440000057E1,-3.421875000E1,3.712553526E1
5.146222819E0,1.312500089E-1,1.443750095E1,-3.382500076E1,3.677756567E1
5.166219192E0,-4.500000179E-1,1.436250019E1,-3.442500305E1,3.730368275E1
5.186223461E0,-2.437500060E-1,1.447500038E1,-3.465000153E1,3.755273167E1
5.206222730E0,-1.312500089E-1,1.456875038E1,-3.412500000E1,3.710500423E1
5.226218104E0,-4.500000179E-1,1.436250019E1,-3.453750229E1,3.740752566E1
5.246221404E0,-2.062500119E-1,1.471875095E1,-3.444375229E1,3.745739233E1
5.266220059E0,-2.437500060E-1,1.438125038E1,-3.421875000E1,3.711876383E1
5.286214990E0,-1.500000060E-1,1.440000057E1,-3.433125305E1,3.722925533E1
5.306217066E0,1.875000075E-2,1.426875019E1,-3.433125305E1,3.717838780E1
5.326215037E0,2.437500060E-1,1.455000019E1,-3.455625153E1,3.749528556E1
5.346220802E0,5.625000224E-2,1.451250076E1,-3.423750305E1,3.718632084E1
5.366221452E0,-1.687500030E-1,1.423125076E1,-3.421875000E1,3.706048875E1
5.386217236E0,-3.375000060E-1,1.445625019E1,-3.421875000E1,3.714861945E1
5.406222522E0,-4.500000179E-1,1.434375095E1,-3.401250076E1,3.691606560E1
5.426222654E0,-4.500000179E-1,1.436250019E1,-3.433125305E1,3.721718485E1
5.446218462E0,-1.312500089E-1,1.456875038E1,-3.444375229E1,3.739836609E1
5.466222312E0,-2.625000179E-1,1.421250057E1,-3.380625153E1,3.667324258E1
5.486221420E0,-1.500000060E-1,1.441875076E1,-3.453750229E1,3.742675431E1
5.506216496E0,5.625000224E-2,1.451250076E1,-3.403125000E1,3.699651090E1
5.526219857E0,-2.812500000E-1,1.413750076E1,-3.433125305E1,3.712927370E1
5.546218552E0,-2.625000179E-1,1.421250057E1,-3.401250076E1,3.686345463E1
5.566213364E0,-1.500000060E-1,1.447500038E1,-3.423750305E1,3.717196190E1
5.586216797E0,-9.375000000E-2,1.410000038E1,-3.442500305E1,3.720080154E1
5.606215452E0,-5.625000224E-2,1.441875076E1,-3.444375229E1,3.734000013E1
5.626221772E0,-2.437500060E-1,1.445625019E1,-3.401250076E1,3.695798685E1
5.646222632E0,-1.687500030E-1,1.423125076E1,-3.401250076E1,3.687013945E1
5.666219051E0,-1.500000060E-1,1.449375057E1,-3.453750229E1,3.745571211E1
5.686223454E0,-2.437500060E-1,1.447500038E1,-3.444375229E1,3.736250958E1
5.706222665E0,-1.500000060E-1,1.440000057E1,-3.421875000E1,3.712553526E1
5.726217854E0,5.625000224E-2,1.449375057E1,-3.371250153E1,3.669611327E1
5.746221304E0,-4.312500060E-1,1.443750095E1,-3.410625076E1,3.703867913E1
5.766219959E0,-5.625000224E-2,1.441875076E1,-3.423750305E1,3.714983382E1
5.786214896E0,-3.562500179E-1,1.438125038E1,-3.421875000E1,3.711967306E1
5.806218200E0,-2.437500060E-1,1.445625019E1,-3.401250076E1,3.695798685E1
5.826215543E0,-3.750000000E-1,1.421250057E1,-3.442500305E1,3.724535720E1
5.846220798E0,-2.250000089E-1,1.464375019E1,-3.433125305E1,3.732458949E1
5.866221080E0,-3.750000149E-2,1.458750057E1,-3.433125305E1,3.730189694E1
5.886217363E0,-3.750000000E-1,1.421250057E1,-3.431250000E1,3.714139811E1
5.906222493E0,-3.750000000E-1,1.413750076E1,-3.451875305E1,3.730353690E1
5.926222181E0,-1.312500089E-1,1.466250038E1,-3.476250076E1,3.772847205E1
5.946217972E0,-3.750000149E-2,1.456875038E1,-3.403125000E1,3.701858818E1
5.966221906E0,-4.500000179E-1,1.426875019E1,-3.431250000E1,3.716379136E1
5.986220811E0,-4.312500060E-1,1.443750095E1,-3.410625076E1,3.703867913E1
6.006216043E0,-1.687500030E-1,1.423125076E1,-3.401250076E1,3.687013945E1
6.026219533E0,-1.500000060E-1,1.441875076E1,-3.485625076E1,3.772109610E1
6.046218360E0,-3.562500179E-1,1.428750038E1,-3.442500305E1,3.727385701E1
6.066213477E0,-1.500000060E-1,1.440000057E1,-3.444375229E1,3.733302276E1
6.086216897E0,-1.500000060E-1,1.449375057E1,-3.476250076E1,3.766328139E1
6.106215513E0,-1.500000060E-1,1.440000057E1,-3.421875000E1,3.712553526E1
6.126221739E0,-3.375000060E-1,1.445625019E1,-3.433125305E1,3.725227526E1
6.146222514E0,-4.687500298E-1,1.411875057E1,-3.431250000E1,3.710669078E1
6.166218991E0,-3.750000000E-1,1.421250057E1,-3.421875000E1,3.705480602E1
6.186223194E0,5.625000224E-2,1.451250076E1,-3.423750305E1,3.718632084E1
6.206222316E0,-3.937500119E-1,1.396875095E1,-3.431250000E1,3.704900402E1
6.226217591E0,-4.500000179E-1,1.436250019E1,-3.453750229E1,3.740752566E1
6.246221035E0,-7.500000298E-2,1.434375095E1,-3.423750305E1,3.712082208E1
6.266219680E0,-2.625000179E-1,1.432500076E1,-3.485625076E1,3.768597578E1
6.286214963E0,-3.375000060E-1,1.445625019E1,-3.442500305E1,3.733869188E1
6.306218364E0,-2.437500060E-1,1.438125038E1,-3.421875000E1,3.711876383E1
6.326216974E0,-1.687500030E-1,1.423125076E1,-3.380625153E1,3.667996206E1
