"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.896033752E0,-1.687500030E-1,1.629375076E1,-3.472500229E1,3.835805749E1
5.916033031E0,4.500000179E-1,1.663125038E1,-3.496875000E1,3.872485592E1
5.936028127E0,1.500000060E-1,1.668750000E1,-3.506250000E1,3.883135412E1
5.956031645E0,1.500000060E-1,1.650000000E1,-3.474375153E1,3.846297922E1
5.976030233E0,4.500000179E-1,1.670625114E1,-3.433125305E1,3.818293157E1
5.996025110E0,1.500000060E-1,1.650000000E1,-3.453750229E1,3.827677578E1
6.016017115E0,7.500000298E-2,1.593750095E1,-3.481875229E1,3.829301598E1
6.036018351E0,3.187500238E-1,1.646250153E1,-3.495000076E1,3.863441615E1
6.056026694E0,4.312500060E-1,1.646250153E1,-3.465000153E1,3.836433942E1
6.076029354E0,2.250000089E-1,1.636875153E1,-3.495000076E1,3.859390114E1
6.096027297E0,-5.625000224E-2,1.648125076E1,-3.463125229E1,3.835307583E1
6.116032967E0,3.750000149E-2,1.650000000E1,-3.483750153E1,3.854741131E1
6.136033069E0,1.500000060E-1,1.650000000E1,-3.463125229E1,3.836138860E1
6.156028862E0,9.375000000E-2,1.608750153E1,-3.420000076E1,3.779492752E1
6.176021293E0,3.187500238E-1,1.636875153E1,-3.495000076E1,3.859456155E1
6.196022946E0,-1.875000000E-1,1.612500000E1,-3.440625000E1,3.799790547E1
6.216020353E0,2.437500060E-1,1.661250114E1,-3.515625000E1,3.888439947E1
6.236025545E0,1.875000075E-2,1.631250000E1,-3.442500305E1,3.809434135E1
6.256025987E0,3.187500238E-1,1.644375038E1,-3.410625076E1,3.786469159E1
6.276022317E0,1.875000000E-1,1.683750153E1,-3.474375153E1,3.860912954E1
6.296026473E0,2.062500119E-1,1.620000076E1,-3.483750153E1,3.842049032E1
6.316025694E0,-1.875000000E-1,1.621875000E1,-3.481875229E1,3.841130717E1
6.336020858E0,-0.000000000E0,1.608750153E1,-3.472500229E1,3.827053030E1
6.356024391E0,1.687500030E-1,1.674375153E1,-3.442500305E1,3.828136004E1
6.376023346E0,1.312500089E-1,1.651875114E1,-3.515625000E1,3.884389630E1
6.396029586E0,1.875000075E-2,1.633125114E1,-3.495000076E1,3.857735954E1
6.416030308E0,-1.875000000E-1,1.612500000E1,-3.440625000E1,3.799790547E1
6.436026854E0,-3.750000149E-2,1.655625153E1,-3.442500305E1,3.819936787E1
6.456031200E0,2.250000089E-1,1.644375038E1,-3.463125229E1,3.833759495E1
