"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.104920167E0,-2.215133545E3,-5.650518799E2,-4.847964478E2,2.336905613E3
3.114882167E0,-2.215133545E3,-5.650518799E2,-4.847964478E2,2.336905613E3
3.124845167E0,-2.215137207E3,-5.651069336E2,-4.846638794E2,2.336894899E3
3.134808167E0,-2.215137207E3,-5.651069336E2,-4.846638794E2,2.336894899E3
3.144770167E0,-2.214968018E3,-5.649842529E2,-4.843110962E2,2.336631713E3
3.154733167E0,-2.215155762E3,-5.648282471E2,-4.828612671E2,2.336471913E3
3.164696167E0,1.641917236E3,1.769709473E3,-1.499322510E3,2.841783211E3
3.174658167E0,1.641952026E3,1.770040283E3,-1.497792847E3,2.841202645E3
3.184621167E0,1.641952026E3,1.770040283E3,-1.497792847E3,2.841202645E3
3.194584167E0,1.641922607E3,1.770081665E3,-1.497358643E3,2.840982551E3
3.204547167E0,1.642074707E3,1.769827881E3,-1.498753540E3,2.841647805E3
3.214509167E0,1.641976318E3,1.770100098E3,-1.496680420E3,2.840667679E3
